Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,Respectful,Courteous,ActiveListening,InternetService_Fiber Optic,InternetService_None,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary
0,21,49614.23,6.244054,11,2,1,0,1,0,1,1,0,0,0,1,0,0,1,3.033303,137.4698,911.2594992,3,3,4,3,4,3,4,2,0,0,0,1,0,1,0,1,0
0,53,17413.73,13.05714,11,1,0,0,0,0,1,0,0,0,0,0,1,1,1,67.23058,187.6094,6365.24676,4,4,3,2,4,4,2,2,0,0,0,0,0,0,1,0,0
1,82,12891.9,11.4883,9,1,0,0,1,1,1,0,0,0,1,1,0,1,0,69.69551,172.4742,5963.585225,1,2,3,3,3,2,1,3,1,0,0,1,0,0,1,1,0
0,54,20985.69,8.552086,7,1,0,0,0,0,1,0,1,1,0,1,1,1,0,4.044209,245.132,991.6890153,3,3,4,3,2,6,3,5,1,0,0,1,1,0,0,1,0
2,23,50865.2,12.50796,11,1,1,0,0,0,1,0,0,0,0,1,0,0,0,70.32404,104.9643,6325.692413,3,5,4,4,3,4,4,4,0,0,0,0,0,0,1,0,0
3,64,23584.78,7.88571,9,1,1,0,0,0,1,1,1,1,1,1,1,0,1,23.22012,199.9902,2884.562817,3,4,4,4,5,4,5,4,0,0,0,1,0,0,0,0,0
10,71,24059.17,8.560005549,15,1,0,0,1,0,1,0,0,1,0,0,1,1,1,3.105986433,230.105118,1040.342682,3,3,3,5,3,4,4,3,1,0,0,1,0,1,0,0,0
1,40,23375.97,12.34344,14,1,0,0,1,0,1,0,0,0,0,1,1,0,1,71.09348,129.9483,6545.083981,3,4,3,6,3,5,5,4,0,0,0,0,0,0,0,1,0
2,80,1443.24,12.29069,7,1,1,0,1,0,1,1,0,1,1,0,0,1,1,16.12056,214.9663,1772.729252,3,4,3,3,3,4,3,4,1,0,0,1,0,0,1,1,0
1,72,83201.51,7.617914,13,0,2,0,1,0,1,1,1,0,1,1,0,1,1,58.47534,175.0211,5141.883254,4,4,3,4,4,3,2,4,0,1,0,0,0,0,0,0,0
0,41,40574.0,6.463138,15,1,0,0,1,0,1,0,0,1,0,1,0,0,0,13.26061,147.4601,1292.234972,3,4,3,2,4,4,4,2,1,0,0,0,0,0,1,1,0
1,86,11999.43,8.301200914,17,0,0,0,1,0,0,1,0,0,1,1,0,1,0,11.07083425,172.503404,1136.55652,3,3,3,2,4,4,4,3,0,1,0,1,1,0,0,0,0
2,61,41983.7,10.085,14,1,0,0,0,0,1,1,0,1,1,0,1,1,0,64.51973,275.1336,6016.058199,2,1,2,3,5,1,1,2,1,0,0,0,0,0,0,0,0
1,33,31292.07,18.11802,17,0,0,0,1,0,1,1,1,1,0,1,1,1,1,63.5434,277.6375,5991.45754,3,4,2,4,4,4,2,3,1,0,0,1,0,1,0,0,0
0,64,53761.21,15.32417,12,1,0,0,1,0,1,1,1,0,0,1,1,0,1,66.91238,184.9715,5826.681585,2,2,2,4,4,3,4,3,1,0,0,0,0,0,0,1,0
2,31,7108.46,9.617239,17,0,0,0,0,0,1,1,1,0,0,0,0,1,1,66.31026,149.989,5941.885851,5,5,5,3,5,3,4,3,0,1,0,0,0,1,0,1,0
3,50,33565.09,12.43999,16,2,0,0,0,1,1,0,0,1,1,0,0,1,0,3.284958,182.4608,778.200989,3,4,4,3,3,4,5,3,1,0,0,0,1,0,0,1,0
1,84,52506.62,8.832628,20,2,0,0,0,1,1,0,1,0,0,1,1,1,0,68.01321,190.1599,6024.552428,2,4,3,4,3,2,3,4,0,1,0,0,1,0,0,0,0
1,32,91022.36,15.16412,8,0,0,0,0,1,1,0,0,1,1,1,0,0,0,10.91353,159.983,1163.07255,3,3,3,4,3,3,4,4,1,0,0,0,0,0,0,0,0
0,72,65966.95,10.11368,15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,47.59384,137.4686,3992.381842,4,3,4,3,4,3,3,3,1,0,0,1,1,0,0,0,0
1,72,19903.1,12.18916,12,3,0,0,1,0,1,1,1,1,1,0,0,1,1,68.6654,217.484,6066.50191,1,2,2,5,4,3,2,3,1,0,0,1,0,1,0,0,0
3,27,8539.27,7.233561718,15,1,0,0,1,0,1,1,1,0,1,0,0,1,0,6.136751688,174.988208,1553.937724,2,2,2,4,3,2,3,5,0,0,0,1,0,0,1,1,0
0,58,26765.68,9.224247,14,2,1,0,1,0,1,1,0,1,1,0,1,0,1,61.47977,184.9634,5867.267664,4,3,4,3,5,3,4,3,0,0,1,0,0,0,1,0,0
0,24,62700.71,16.12607,15,0,0,0,1,1,1,0,0,0,0,1,1,0,1,53.40027,149.9483,4656.466477,3,3,3,5,3,4,5,5,1,0,0,1,1,0,0,0,0
2,28,37631.4,9.632814549,13,3,0,0,1,0,1,0,1,0,0,1,0,0,1,32.30772134,127.481989,2938.319116,3,2,3,4,4,3,4,3,1,0,0,1,0,1,0,1,0
0,61,59861.32,15.91653,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,10.70081,104.9781,1417.244497,4,4,4,4,4,3,4,3,0,0,0,0,0,0,0,1,0
0,21,26162.53,12.50068,15,0,0,0,1,0,1,0,0,0,1,1,1,0,0,48.07729,129.995,4315.294634,4,3,4,3,5,3,4,4,0,1,0,0,1,0,0,0,0
3,30,27770.71,17.15258,11,2,0,1,1,1,1,0,0,0,0,0,1,1,1,71.20584,207.6094,6492.293148,2,4,2,2,5,2,2,2,1,0,0,0,1,0,0,1,0
3,75,37720.52,8.982395,14,2,0,0,1,0,1,0,0,1,1,0,0,0,1,56.75264,147.4738,4835.295615,5,4,4,5,4,5,5,5,1,0,0,1,0,0,1,0,0
3,73,45840.55,8.898744,16,1,0,0,1,0,1,0,0,0,0,0,1,0,0,12.15758,117.4392,1618.001407,2,5,3,3,2,4,3,4,0,0,0,0,0,1,0,0,0
2,88,143794.0,8.167479,8,0,3,0,0,1,1,0,0,1,1,1,1,0,1,11.42705,184.967,1209.083545,4,3,4,3,4,3,5,4,1,0,0,0,0,0,1,0,1
2,74,18620.8,10.97789,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17.95225,139.965,2190.039608,3,4,3,3,3,4,3,4,0,0,0,0,0,0,0,1,0
0,65,52905.61,5.818841,14,0,1,0,0,1,1,1,0,0,0,0,1,0,0,62.23314,149.9447,5773.964084,3,2,3,4,3,3,3,4,0,0,0,0,0,0,1,1,0
1,60,47573.47,13.03239121,14,1,0,1,1,1,1,0,0,1,0,1,1,0,0,14.63294721,172.44408,1486.699299,5,4,4,4,3,4,3,4,1,0,0,0,0,0,0,0,0
4,55,16035.67,2.265527,12,0,0,0,0,0,1,1,0,1,0,0,1,1,0,6.218071,230.1344,1235.041233,3,4,3,6,3,4,5,5,0,1,0,0,0,0,1,0,0
1,24,44054.39,9.416793,13,0,0,0,1,1,1,0,1,1,0,0,0,1,1,68.43831,172.4555,6130.458297,1,2,2,2,6,1,3,2,1,0,0,1,0,0,0,1,0
2,46,54079.21,7.362249,12,1,0,0,0,0,1,1,0,0,1,0,0,0,0,59.6877,125.0073,5118.044271,3,3,2,4,5,2,3,3,0,1,0,0,1,0,0,0,0
0,79,8771.55,10.71649,14,1,0,0,1,0,1,1,0,0,0,1,1,0,0,43.19701,182.4538,3759.112446,3,3,5,4,3,3,3,4,1,0,0,1,0,1,0,1,0
0,18,29810.9,8.159988366,11,0,0,0,1,0,1,1,1,0,1,1,0,0,1,2.729451922,152.510442,970.4333183,4,3,4,3,4,3,2,2,0,0,0,1,0,0,1,0,1
8,18,21400.67,11.6213,14,4,0,0,1,1,1,0,0,1,1,0,1,1,0,61.42037,210.1518,6062.895419,3,3,2,2,5,1,1,5,0,1,0,1,1,0,0,1,0
0,83,54466.33,8.834079073,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.796299371,124.97808,529.40733,4,4,4,3,2,4,3,4,1,0,0,0,0,1,0,0,0
10,26,11659.0,11.6119,11,3,0,1,0,0,1,0,0,0,0,1,0,0,0,56.56173,104.9643,5434.480078,3,3,3,3,4,2,3,2,0,0,0,0,0,0,0,0,0
3,27,43133.76,11.60381433,17,1,0,0,0,0,1,0,0,0,1,0,1,1,0,17.31776736,187.656013,2171.802329,3,3,3,5,2,5,2,5,0,1,0,0,0,0,0,1,0
3,37,7312.21,13.10561,14,0,0,1,0,1,1,0,0,0,1,0,0,1,0,60.59442,127.4887,5422.646982,3,4,3,2,4,4,2,6,0,1,1,0,0,0,0,1,0
3,29,90839.09,5.576787,13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,14.66848,147.4421,1518.371398,3,3,5,4,4,2,3,2,1,0,0,1,1,0,0,0,0
0,85,25434.15,8.316451322,11,0,0,0,0,0,1,0,0,0,1,1,1,1,0,8.713385365,232.641455,1141.532192,3,3,3,4,2,3,3,4,1,0,0,0,0,0,1,0,0
4,28,49166.12,8.227196,11,1,1,0,0,1,1,0,0,1,1,0,1,1,0,15.80736,210.1518,2083.424243,3,4,4,4,4,4,4,3,0,1,0,0,0,0,0,0,1
1,83,30192.89,8.513776,9,0,3,0,1,0,1,0,1,0,1,1,0,1,0,7.494128,142.5156,938.8632527,4,4,4,4,4,3,3,4,0,1,0,0,1,0,0,1,0
1,20,28790.92,7.737367,12,2,0,1,1,1,1,0,0,1,1,0,1,0,1,3.943222,139.9816,822.774438,5,5,6,4,4,3,5,3,0,1,0,1,0,1,0,0,0
1,79,94353.42,16.97213,10,2,1,0,0,1,1,0,1,1,0,1,0,0,0,5.260996,129.9778,945.5437173,3,4,3,3,2,4,4,3,0,0,0,0,0,0,0,0,1
3,89,54862.38,6.890953,11,0,0,0,1,1,1,0,0,1,0,0,1,0,1,2.886437,159.9349,486.381294,4,4,4,4,4,4,4,3,1,0,1,0,0,0,0,0,0
0,46,57318.2,4.344131,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,66.34362,137.4698,6016.804026,4,4,3,4,4,6,4,6,0,0,1,0,0,1,0,1,0
1,32,57826.31,7.233747171,8,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2.045299662,137.439154,495.8370195,4,4,4,4,4,4,3,3,1,0,0,1,0,1,0,1,0
0,35,30106.96,8.653938933,7,0,0,0,1,0,1,1,0,1,1,0,1,0,1,19.28013343,204.963371,2118.488416,1,2,2,3,3,3,3,3,1,0,1,0,0,1,0,1,0
1,77,40411.35,3.059459,12,0,0,0,1,1,1,0,1,0,1,0,1,1,1,6.780515,222.65,1158.10468,4,5,4,2,3,4,4,4,1,0,0,0,0,1,0,1,0
1,34,109373.69,7.953632262,9,2,0,0,0,0,1,1,1,0,1,1,0,1,1,4.526667855,187.49737,1259.528321,4,4,4,5,2,5,4,4,0,0,0,1,0,0,1,0,0
0,71,17620.71,9.372642,9,2,0,1,0,0,1,0,0,1,0,1,1,1,0,57.50724,242.6143,5241.394025,4,4,4,4,4,3,4,4,1,0,0,0,0,0,0,1,0
2,23,29621.97,13.31380475,11,1,0,0,1,0,1,1,0,1,0,0,1,1,1,6.721823696,262.610632,1366.71852,2,3,2,4,3,3,2,4,1,0,1,0,0,1,0,1,0
0,68,52810.57,9.877495,13,1,0,0,0,0,1,0,1,0,0,0,1,1,0,9.651306,190.127,1673.34866,4,4,5,4,3,4,3,3,0,0,0,0,0,1,0,0,0
4,75,17202.87,10.43721,11,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1.916489,174.9618,563.1178513,2,2,2,5,3,3,1,3,1,0,0,0,0,0,0,0,0
3,81,28986.88,13.7377,8,1,0,1,0,1,1,1,0,0,1,0,1,0,0,71.44192,149.9913,6193.00568,3,3,3,1,5,3,3,3,0,1,0,0,0,0,0,0,0
1,63,19048.13,11.27443693,18,2,1,1,1,0,1,0,0,0,1,0,1,1,1,2.203859443,200.132293,1120.241472,4,4,4,5,4,4,4,3,0,0,0,0,1,0,0,0,0
0,68,64315.91,13.48535,7,0,1,0,1,0,1,0,1,0,1,0,1,1,1,7.899007,222.65,1248.474574,3,4,3,4,3,2,3,2,1,0,0,1,0,0,0,1,0
0,43,78661.45,10.20451845,11,1,1,0,0,0,1,1,0,0,0,1,0,0,1,4.187033385,157.469817,437.8833399,5,4,4,1,4,3,4,4,1,0,0,0,0,0,1,0,0
3,36,72663.08,10.48235,11,2,0,0,1,1,1,1,0,1,0,0,0,1,1,13.36539,182.4433,1968.083882,4,3,3,4,3,3,3,4,0,0,1,0,1,0,0,0,0
0,31,28814.47,6.900384,13,0,0,0,1,0,1,1,0,0,1,0,0,0,0,28.2824,137.4836,2945.865945,4,3,2,4,2,4,4,4,0,0,0,0,0,0,1,0,0
0,24,13935.17,12.24888394,15,1,0,0,1,0,1,0,1,0,0,1,0,1,1,2.619468979,162.468917,534.6671843,3,4,2,2,5,3,3,3,1,0,0,1,0,1,0,0,0
0,30,51266.47,8.913392702,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12.77495667,207.609354,1612.238384,3,3,2,4,3,4,4,2,1,0,0,0,1,0,0,1,0
0,85,41899.29,9.283462,7,0,0,0,1,0,1,0,0,0,1,1,1,1,1,12.05316,212.6415,1875.734695,3,3,3,3,4,3,4,3,0,0,1,0,0,0,0,1,0
0,53,20957.58,9.133118524,7,0,0,1,0,0,0,1,0,0,0,0,1,1,1,7.349620762,240.114868,1164.240281,3,3,3,5,4,3,5,4,1,0,0,0,0,1,0,1,0
9,76,13088.68,7.586747,14,2,1,0,1,0,1,0,1,0,0,1,1,1,0,59.98562,202.6362,6099.843568,4,4,4,5,2,5,5,4,0,0,1,0,1,0,0,1,0
1,38,33780.14,9.622541,14,0,0,0,1,0,1,1,0,0,0,0,1,1,0,50.02645,240.1149,4693.998061,4,4,5,3,3,3,4,3,1,0,0,1,0,1,0,0,0
3,64,45278.46,8.059319,9,0,1,0,1,0,1,0,0,0,1,0,1,1,1,45.80397,200.1323,4798.084751,3,4,4,3,3,3,3,4,0,0,0,0,1,0,0,1,0
0,64,28409.36,9.8446,11,0,0,0,1,1,1,0,0,0,0,1,0,1,1,56.736,139.9512,5176.004699,2,2,4,2,4,3,3,3,0,0,1,0,0,1,0,0,0
1,69,32032.54,8.081871,12,1,0,0,1,1,1,1,1,0,0,1,0,0,0,4.208515,139.9875,956.1671721,4,4,5,3,3,4,3,5,0,0,0,1,0,0,0,1,0
6,51,63166.87,6.094109902,11,2,0,0,0,0,1,0,0,0,0,0,1,1,0,3.701557118,207.609354,937.5863866,3,4,4,3,4,4,3,4,1,0,1,0,0,0,0,0,0
0,81,3456.77,9.462635,11,1,0,0,0,0,1,1,1,0,0,0,1,1,1,8.907101,222.6326,1641.698648,3,3,3,5,3,3,3,3,0,0,0,0,0,1,0,0,0
1,63,48178.83,8.200607,15,0,2,0,0,0,0,0,1,0,0,0,0,1,1,10.52622,149.9598,1081.123619,4,3,3,3,4,4,2,5,1,0,0,1,0,0,0,0,0
0,33,49464.15,6.32828,11,1,0,0,0,1,1,1,0,0,1,0,0,1,1,64.59012,172.4705,6073.965344,4,3,3,4,4,4,4,4,0,0,0,1,1,0,0,0,0
0,74,70618.67,12.09357,9,1,0,0,0,0,1,0,1,1,0,0,0,1,0,69.38376,152.4555,6426.704792,4,4,5,3,3,3,3,4,0,0,0,0,0,0,0,1,0
3,44,57644.66,13.18140871,16,3,1,0,1,0,1,1,0,0,1,0,0,0,1,6.485770796,137.483594,1291.915318,3,3,3,3,3,3,3,2,0,0,0,0,0,1,0,1,0
2,78,102806.5,12.1474,10,0,0,0,0,1,1,0,0,1,0,0,0,0,1,68.37603,134.9509,5744.210121,2,2,2,4,2,4,4,3,1,0,0,0,0,0,0,1,0
1,22,12211.05,11.69401,9,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2.348003,104.9923,562.038508,4,5,4,4,4,3,6,5,0,1,0,0,0,1,0,1,0
0,75,33869.92,12.20023,9,1,0,0,0,1,1,1,0,0,0,0,1,0,1,2.437932,169.9447,381.1393824,5,4,4,3,4,5,4,4,1,0,0,0,1,0,0,0,0
1,61,75515.78,5.763324,12,0,0,0,1,0,1,1,0,0,0,1,1,0,1,71.05361,162.4538,6497.863463,5,5,4,5,1,3,4,4,0,0,0,1,0,0,0,0,0
3,39,14970.89,14.75151191,12,0,0,0,0,0,1,1,1,1,0,0,0,0,1,18.36209103,149.974105,2283.190011,3,4,4,3,3,5,4,4,0,0,1,0,0,1,0,0,0
4,31,46024.12,10.20203,13,1,1,0,1,0,1,1,0,1,1,1,1,1,0,40.13259,267.6427,4642.627892,5,4,5,3,5,5,4,3,0,0,0,0,0,0,1,1,0
4,67,40978.57,8.762474,14,1,0,0,1,1,1,1,1,0,0,0,1,1,1,14.29414,242.6326,1838.646452,4,4,3,4,2,4,5,4,1,0,0,1,0,0,0,0,0
1,77,11290.67,13.48138957,11,0,1,0,0,1,1,1,1,1,0,1,1,0,0,5.497366828,187.46728,1243.061143,4,5,5,5,3,3,4,3,0,0,0,1,1,0,0,0,0
3,49,92969.94,7.877643,14,0,0,1,0,1,1,0,0,0,0,1,1,0,1,58.69465,117.472,5147.718209,5,5,5,2,5,3,3,3,0,1,0,0,0,1,0,1,0
3,85,72791.51,9.218716,12,2,1,0,1,0,1,1,0,1,0,1,0,0,1,5.446201,179.9656,589.6981979,3,3,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0
0,83,50525.18,9.835454,12,1,0,1,1,0,1,1,1,0,1,1,0,1,0,61.02521,187.4974,5779.744736,3,3,2,2,4,4,5,4,0,0,0,1,0,0,0,1,0
2,69,35531.41,8.920519,18,1,1,0,1,0,1,1,1,0,0,0,1,0,1,16.17631,152.4624,2123.824956,4,4,2,3,4,6,3,3,0,0,0,1,0,0,1,1,0
4,39,64905.5,10.93233,18,2,1,0,1,0,1,1,0,1,0,0,1,1,1,10.33785,242.6106,2038.559634,4,4,2,2,5,2,2,5,0,0,0,0,0,1,0,0,0
0,73,65217.62,15.20539,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,56.3245,134.9801,4701.222329,4,5,4,4,4,2,3,3,0,1,0,0,0,0,0,0,0
2,38,30756.94,5.149963811,13,0,0,1,0,0,0,0,1,1,1,0,0,1,1,9.217596711,184.978458,1265.78479,3,2,2,4,3,4,4,4,1,0,1,0,0,0,0,0,0
0,75,20840.13,8.825929291,8,0,1,0,0,0,1,1,0,1,0,0,0,1,0,17.48396291,202.443347,1671.835787,3,4,3,4,4,2,2,3,1,0,0,0,0,0,0,0,0
0,22,26998.56,14.63594,13,0,1,0,1,0,1,1,1,0,0,0,1,0,1,26.10713,139.9861,2616.567484,3,3,3,2,4,3,1,1,0,1,0,0,1,0,0,1,0
1,68,39053.35,11.20557,10,7,0,0,1,1,1,0,0,1,0,0,1,1,1,5.664023,230.1051,982.7165421,4,4,3,3,5,4,4,4,1,0,0,1,0,1,0,0,0
8,25,69472.61,8.211382,5,1,2,0,0,0,1,0,1,0,0,1,0,1,1,8.802664,142.4689,1697.797856,4,3,4,4,3,5,4,3,0,0,0,0,0,1,0,0,0
0,44,10737.28,10.39268,10,0,1,0,0,1,1,0,0,1,1,0,0,1,0,58.04214,182.4608,5109.918342,4,4,4,4,3,4,4,5,1,0,0,0,0,0,0,0,0
0,82,28571.57,13.52972,16,0,1,0,1,1,1,1,0,0,1,1,0,0,0,70.13699,169.9928,5798.959401,4,4,5,3,4,5,3,2,1,0,1,0,0,1,0,0,0
0,50,16284.04,7.716878,15,0,0,0,0,1,1,1,0,1,1,0,0,1,0,8.33073,182.49,1171.237442,4,4,4,4,4,5,4,4,0,1,1,0,0,1,0,1,0
2,52,70140.91,14.14757,12,0,0,0,1,0,1,1,0,0,1,1,0,0,1,61.00511,169.9928,5210.641825,4,4,4,5,2,6,4,3,1,0,0,0,1,0,0,0,0
2,26,61145.59,9.096999,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2.201845,167.4564,482.1944216,3,3,2,3,4,3,3,3,1,0,1,0,0,1,0,0,0
2,79,36227.83,7.029407,13,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4.180338,124.9607,790.0442858,3,2,3,4,4,4,3,2,0,0,0,0,0,0,1,0,0
1,19,15332.39,11.04764,10,0,2,0,1,0,1,1,0,0,0,1,1,1,1,54.98522,252.624,5166.92619,5,4,4,2,2,5,4,3,1,0,1,0,0,0,1,0,0
5,73,24437.16,13.14335,11,0,0,0,1,1,1,0,1,1,1,1,0,1,1,63.42586,177.4876,6185.198141,3,3,3,2,5,2,2,2,0,0,0,0,1,0,0,1,0
2,19,78882.46,8.103675,12,0,1,0,0,0,1,1,1,1,0,0,0,1,0,59.21096,184.961,5824.726674,4,5,4,4,3,3,4,3,0,0,1,0,0,1,0,0,0
4,32,24090.62,8.255565152,13,0,0,0,1,1,1,1,0,0,0,1,0,1,1,18.55959629,192.456745,2016.710031,3,3,3,3,4,3,3,4,1,0,0,1,0,1,0,1,0
2,58,17104.94,11.22141288,15,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1.457335487,200.118516,1072.481938,3,4,4,4,2,3,4,5,0,0,0,0,0,0,1,1,0
8,58,11731.88,6.912239,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2.293413,124.9781,484.8655509,2,3,4,2,5,3,2,5,1,0,0,0,0,1,0,0,1
1,23,44520.0,14.17316345,13,1,0,0,1,0,1,1,0,1,1,0,1,1,0,9.349597147,275.133571,1589.339963,4,4,3,3,4,4,3,4,1,0,0,1,1,0,0,0,0
1,19,106084.8,11.82514,13,1,3,0,0,0,1,0,1,0,1,0,1,1,1,64.12593,190.1737,5999.971412,5,5,5,3,4,2,5,3,0,1,1,0,1,0,0,0,0
3,46,27270.24,10.91065,13,1,0,0,0,0,1,0,1,1,0,0,0,1,0,71.66705,152.4555,6715.662535,4,3,5,3,2,3,4,6,0,0,0,0,0,0,1,0,0
1,83,94513.15,8.661484,12,0,2,0,0,0,1,1,0,0,0,0,0,1,1,50.55291,159.9476,4705.493469,4,4,3,3,4,4,3,5,0,0,1,0,0,0,0,0,0
1,53,43506.03,9.555432535,15,2,1,0,1,1,1,0,0,0,0,0,1,0,0,24.64624542,137.439154,2278.858365,4,3,5,2,4,4,4,4,1,0,0,1,0,1,0,1,0
4,33,64328.0,9.559166,12,1,0,0,1,1,1,0,0,0,1,0,0,1,1,66.17677,159.965,5923.952015,3,2,4,2,6,2,2,3,1,0,1,0,0,0,0,1,0
0,82,13148.1,11.72484,13,0,0,0,1,0,1,1,1,1,0,0,1,0,1,6.135015,194.9581,877.3671989,4,3,3,3,4,3,3,4,1,0,0,1,0,1,0,1,0
1,78,3955.88,10.62427045,12,0,1,1,0,0,1,0,1,1,1,0,0,1,1,10.43448006,184.978458,1203.563432,4,4,4,4,3,4,4,3,1,0,0,0,0,0,0,0,0
2,50,59780.22,14.413,12,0,0,0,1,0,1,1,0,0,0,1,0,1,1,2.185047,159.9805,472.1439723,1,2,2,3,3,2,3,3,0,1,0,0,0,1,0,0,0
1,67,15629.94,10.25342,9,2,1,0,0,0,1,1,1,0,1,0,0,0,1,11.54316,140.0013,1562.246266,3,4,3,5,3,3,4,4,0,0,1,0,0,0,0,0,0
2,21,14377.81,12.25637,10,0,0,1,0,0,1,1,0,0,1,0,1,1,1,63.32675,252.6378,5955.463381,2,4,2,4,5,3,3,1,1,0,0,0,1,0,0,0,0
2,65,42345.21,11.69747,15,1,0,0,1,0,1,1,0,0,1,0,0,1,1,70.56628,172.4705,6520.292051,3,2,3,4,3,2,3,3,0,0,0,0,1,0,0,0,0
1,74,33470.72,13.39296,12,1,1,0,0,0,1,1,0,0,1,0,1,0,0,61.18991,182.4676,5361.413006,2,1,2,3,4,2,2,2,1,0,0,0,0,0,0,1,0
0,55,125002.34,4.937247087,14,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3.505235526,182.476229,596.3449707,2,3,2,4,3,3,4,3,0,1,1,0,1,0,0,0,0
0,34,21988.64,10.25116,17,0,0,0,1,0,1,1,0,1,0,1,0,1,1,11.56278,214.9525,1325.414246,4,3,4,3,4,3,4,3,1,0,1,0,0,0,1,0,0
1,42,12411.88,10.94484319,12,0,1,0,0,1,1,1,1,0,1,1,0,0,1,6.695029374,152.510442,1251.289889,4,3,3,4,2,3,4,2,0,0,1,0,0,1,0,0,0
0,88,83234.64,8.055983,7,0,2,0,1,1,1,1,0,0,0,1,1,0,0,28.28911,182.4538,2461.030222,4,4,3,4,3,4,3,4,1,0,1,0,1,0,0,0,0
1,78,13715.57,10.00211,11,0,1,0,1,0,1,1,1,1,0,0,1,0,1,8.761313,174.9581,1549.953908,4,4,5,5,2,4,6,6,0,0,0,0,0,0,1,1,0
1,27,19419.61,13.73389,15,2,1,0,0,1,1,0,0,0,0,1,1,0,0,57.62771,129.9483,5437.296776,4,4,4,5,1,4,3,3,0,0,0,0,0,0,1,0,0
0,39,15635.66,8.163008,14,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.703799,127.4421,744.427424,3,2,4,4,4,5,4,3,0,0,0,0,0,0,1,0,0
2,50,40667.47,7.842029127,17,0,0,1,0,0,1,0,1,0,1,0,0,1,1,10.57261422,162.482694,1243.478237,5,3,5,4,2,4,3,5,1,0,0,0,0,0,0,0,0
8,77,26636.01,9.659487,12,2,0,1,1,1,0,0,0,1,0,0,1,0,1,63.01903,139.9349,6020.277207,3,4,4,2,3,4,4,6,0,0,0,0,1,0,0,0,0
8,73,19002.4,11.11805,14,2,3,1,0,0,0,1,1,1,1,1,0,0,1,10.90922,162.5299,1473.227973,3,3,2,4,3,3,4,3,0,1,0,1,0,1,0,1,0
4,46,38257.1,10.44859,8,0,0,0,0,1,1,0,0,1,1,0,1,0,1,10.32943,139.9816,1400.209666,5,4,5,1,2,4,3,4,0,1,0,0,0,0,0,1,0
1,80,11920.23,13.57544,17,0,1,0,0,0,1,1,1,0,0,1,1,0,0,43.49892,164.9715,4300.053916,4,4,5,1,5,4,2,2,0,0,0,1,0,0,0,1,0
8,41,12021.28,9.753602,10,1,1,0,0,0,1,0,0,1,0,1,0,0,0,9.031197,114.9838,1109.677542,4,4,3,4,3,4,3,3,0,1,0,0,0,0,1,0,0
3,28,39632.68,7.308628,16,1,0,0,0,0,1,0,0,0,0,1,1,0,1,49.27373,149.9483,4444.639718,3,4,4,4,3,4,3,4,1,0,0,0,0,0,0,1,0
1,26,44022.7,13.20324,13,0,1,0,1,1,1,1,0,1,0,0,1,0,1,55.01782,159.9642,4974.850117,3,3,3,5,3,3,3,5,0,1,0,0,0,0,0,0,0
0,85,17080.57,10.32744663,10,0,1,0,0,1,1,1,1,1,1,1,0,1,1,6.253919786,209.993134,1297.050577,3,3,4,3,4,4,5,4,0,0,0,1,0,1,0,0,0
2,62,19652.74,6.640434,10,1,1,0,0,0,1,1,0,1,1,0,1,0,1,70.43313,172.4871,6235.847135,4,5,2,2,4,2,3,4,0,1,1,0,0,1,0,0,0
1,86,21405.99,9.854506,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,7.100883,169.9928,733.8730965,5,5,5,2,4,3,4,5,1,0,0,0,0,0,0,1,0
1,82,59338.19,10.45413,9,0,0,1,1,0,1,0,0,0,1,1,0,0,0,60.32779,137.4872,5036.334729,3,3,4,3,5,4,5,3,1,0,0,1,0,0,1,1,0
1,20,4824.09,3.049819,3,1,2,0,0,0,1,0,0,0,0,1,1,0,0,48.20556,117.472,4321.775833,4,4,3,4,4,2,3,3,0,1,0,0,1,0,0,1,0
