Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,Respectful,Courteous,ActiveListening,InternetService_Fiber Optic,InternetService_None,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary
0,75,62145.59,16.10939031,9,2,1,0,1,0,1,1,1,0,0,1,1,1,1,9.517703088,255.141716,1302.230824,3,2,3,4,3,4,5,3,1,0,1,0,1,0,0,0,0
4,74,20755.29,9.705513,15,1,0,0,1,0,1,0,0,0,1,0,0,1,0,55.68371,127.4887,4929.748542,2,1,2,4,4,4,4,3,0,1,1,0,0,1,0,1,0
4,33,43343.9,10.82867,11,2,1,0,0,0,1,0,0,0,1,1,0,1,1,51.72997,172.4742,4744.535154,4,4,4,3,3,4,5,5,1,0,0,0,0,1,0,1,0
0,61,28963.75,11.7278,7,1,2,0,0,0,1,0,0,0,0,0,1,0,1,24.94225,137.4392,2246.098296,3,2,3,2,4,2,2,1,1,0,0,0,1,0,0,1,0
4,49,56408.34,6.941927,12,1,0,0,1,0,0,0,0,1,1,0,1,0,1,46.0622,152.4579,4731.734078,3,4,2,5,3,4,2,4,0,0,0,0,0,0,1,1,0
3,79,60345.9,8.798065013,11,1,0,0,1,0,1,0,0,0,1,0,0,1,1,5.548652108,127.488728,774.6125757,4,4,4,4,3,4,4,5,0,1,0,1,1,0,0,1,0
3,89,99787.78,8.866549026,12,1,0,0,0,0,0,1,1,1,0,0,0,0,1,5.798532598,137.497825,758.6189978,4,5,4,2,5,4,5,4,0,1,0,0,1,0,0,1,0
3,19,15694.8,7.423334085,16,1,0,0,0,0,1,0,0,1,0,1,0,0,1,15.54691331,147.460067,1561.767949,2,4,3,4,5,2,3,3,1,0,0,0,0,1,0,0,0
0,53,13230.67,12.05681,11,2,0,0,1,0,1,0,0,0,0,1,1,0,1,3.326476,149.9483,505.5009987,4,4,4,5,5,2,3,4,1,0,0,0,0,1,0,1,0
1,70,3971.37,9.070611,12,0,0,0,1,1,0,0,0,1,0,1,0,0,1,62.27601,147.4601,5244.15561,3,3,4,2,5,4,2,3,1,0,0,1,1,0,0,1,0
2,60,9801.15,11.34653,12,3,1,0,0,0,1,0,1,0,0,1,1,1,1,66.04097,222.6362,5972.423634,3,3,2,4,4,3,3,3,1,0,0,1,0,0,1,0,0
2,63,16964.77,16.37914,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,8.462066,159.9512,954.1821997,4,3,3,2,4,3,4,5,1,0,0,0,1,0,0,1,0
4,22,26278.08,11.43714,11,2,1,0,0,0,1,1,0,0,0,1,1,0,0,40.35276,149.9776,3836.081698,4,4,4,4,3,2,4,4,0,1,0,1,0,0,1,1,0
2,43,47875.88,13.32245,18,3,0,1,0,0,1,0,1,1,0,1,1,1,1,55.88547,225.132,5703.524705,6,5,6,1,4,6,6,3,0,0,0,0,0,0,0,0,0
3,82,33168.88,10.98310848,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,31.10956637,129.948316,3192.755309,3,2,2,3,3,3,3,3,0,0,0,0,0,1,0,1,0
0,28,10242.19,11.20969,12,2,0,0,0,0,1,0,0,0,1,0,0,1,1,64.55211,159.965,5601.799448,1,2,1,4,4,3,2,4,1,0,0,0,0,1,0,0,0
0,68,5540.89,8.484833,11,0,0,1,0,0,1,1,0,1,0,0,0,1,1,15.62643,202.4433,1624.869828,3,2,1,3,5,3,3,3,1,0,0,1,0,0,1,1,0
3,28,39496.24,11.24098,14,3,0,0,0,0,1,0,0,0,0,0,0,0,1,54.01225,79.97886,4585.713564,4,4,3,5,2,5,4,5,0,1,0,0,0,1,0,0,0
8,74,20773.28,8.067406,13,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1.413033,162.447,950.4411542,4,4,4,4,5,3,3,4,0,0,1,0,0,1,0,0,0
1,35,50881.49,3.854347,8,0,0,0,1,0,0,0,1,1,0,0,0,1,1,55.87684,139.9792,5065.133843,3,3,2,3,2,5,4,4,0,1,0,0,0,0,0,1,0
0,40,7086.19,11.91525643,13,2,1,1,1,1,1,1,0,1,0,1,0,0,1,10.61383322,179.965581,1068.30748,2,1,2,4,5,2,4,3,1,0,0,0,0,0,1,0,0
0,34,27290.36,10.26872,13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,12.14453,159.9512,1289.426725,4,3,3,3,5,3,3,3,1,0,0,0,1,0,0,1,0
4,67,29149.35,9.117724,10,1,0,0,0,0,1,0,0,1,1,0,1,0,1,8.962444,172.4579,1172.296779,3,3,3,3,5,2,4,4,1,0,0,1,0,0,1,0,0
3,50,15826.38,7.365589,11,1,0,1,0,1,1,1,1,1,0,0,0,0,0,11.16354,169.9741,1326.083123,4,5,4,4,3,4,4,4,1,0,0,0,0,1,0,1,0
7,53,23413.1,11.38306511,11,3,0,0,1,0,1,0,0,1,1,0,1,0,1,5.709925704,172.457857,1091.10126,4,4,4,3,4,4,3,3,1,0,0,1,0,0,0,1,0
1,57,36374.44,9.099766,16,2,0,0,0,0,1,0,1,1,0,0,1,1,1,67.82145,232.6228,6187.029956,5,5,4,3,3,4,5,3,1,0,0,0,1,0,0,0,0
2,38,16955.9,12.10748,11,1,0,0,1,0,1,1,1,1,0,1,1,0,0,70.76841,207.4673,6336.386835,3,4,4,4,3,6,3,3,1,0,0,0,0,0,1,0,0
1,25,43930.42,11.49429,13,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1.125218,169.9928,444.2368102,5,4,6,4,3,5,5,5,1,0,1,0,0,0,0,1,0
5,30,30113.06,10.23011,10,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11.92723,169.9741,1433.513815,2,4,4,4,4,2,2,3,1,0,0,1,0,1,0,0,0
1,77,46835.84,8.5269,12,1,0,0,0,0,1,0,0,0,1,0,1,1,0,41.98389,200.1323,4333.830722,4,3,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0
0,52,30724.26,10.11667,11,3,0,0,0,1,1,0,1,1,0,0,1,0,0,55.49816,162.4526,4948.48511,3,3,2,2,5,4,4,2,1,0,1,0,1,0,0,1,0
2,66,31680.85,6.006855,8,0,0,0,0,0,1,0,1,0,1,1,1,1,0,19.30476,215.1591,2668.981332,4,4,4,4,4,3,4,5,0,0,0,0,0,1,0,1,0
0,25,27130.52,11.12796555,12,2,0,0,1,0,0,1,1,0,0,1,0,1,1,18.00704355,194.974431,1946.450068,5,4,4,2,3,4,4,5,1,0,0,0,0,1,0,1,0
3,70,71860.3,6.005716686,14,1,0,1,1,1,1,0,0,0,0,0,1,0,0,2.049006759,104.962874,433.121911,2,3,2,3,6,2,4,3,0,1,0,0,0,0,1,1,0
2,30,9336.09,14.27424,15,1,0,0,1,0,1,1,0,1,1,1,0,1,1,14.01692,207.4754,2099.82555,1,2,3,4,3,3,3,4,0,0,0,0,0,1,0,0,0
1,56,44939.51,9.523934,13,1,0,0,1,0,1,0,0,0,0,1,0,0,1,66.36534,124.9643,5448.851036,3,3,4,5,3,4,3,2,1,0,0,1,0,0,1,0,0
0,23,55448.47,16.09504,6,0,0,1,0,0,1,0,1,1,0,0,0,0,1,69.33909,117.4686,6430.574874,3,3,3,3,4,4,4,4,0,0,0,0,0,1,0,1,0
1,18,3401.06,11.05079611,14,0,2,0,0,0,1,0,0,1,0,1,0,1,0,4.607336316,182.446995,766.7921091,3,4,3,5,1,5,4,3,1,0,1,0,0,1,0,0,0
0,55,57944.08,4.652367,12,1,0,0,0,0,0,0,1,1,0,0,0,1,1,4.534721,172.4555,761.9139877,4,4,4,4,3,4,3,3,1,0,1,0,0,1,0,1,0
0,80,3328.23,14.90964,16,0,1,0,0,0,1,1,0,0,0,1,1,1,0,52.03938,232.624,5155.317217,5,4,5,3,4,4,4,4,0,0,0,1,0,1,0,1,0
0,18,14551.81,7.594244,12,2,0,0,1,0,1,1,0,0,1,1,0,1,1,57.50554,204.9797,5133.478559,4,4,5,3,4,3,3,3,1,0,0,0,0,1,0,0,0
0,74,68152.47,10.4889,14,1,0,0,0,0,1,0,0,0,1,0,1,1,0,52.76138,187.656,4782.472018,3,3,3,3,4,4,4,3,0,1,0,0,0,0,1,0,0
5,72,7128.29,8.729086,11,4,1,0,1,1,1,0,1,0,0,1,1,0,1,60.09421,152.466,5276.705264,4,5,5,5,2,5,3,3,1,0,1,0,0,0,0,0,0
3,56,37849.41,7.831325,8,3,0,0,0,0,1,0,0,1,0,0,1,0,1,61.78618,127.4586,5420.694461,4,3,4,5,1,5,5,4,0,1,0,1,0,1,0,0,0
8,20,37741.16,9.961483356,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.11472911,92.455141,2156.405261,1,1,2,3,4,1,4,3,0,0,0,1,0,1,0,1,0
2,23,21294.1,15.27192,13,0,1,0,0,0,0,0,1,1,1,0,1,1,1,57.37711,245.1457,5558.647659,3,3,3,6,2,4,3,3,1,0,0,0,0,0,0,0,0
1,27,39224.01,6.924097,9,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1.11588,232.652,891.6297776,1,2,2,4,4,3,3,3,0,1,1,0,0,1,0,0,0
1,57,73645.85,1.726524839,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7.93260821,157.483594,810.4941232,6,5,6,2,4,5,5,4,1,0,0,1,0,0,0,0,0
9,80,6548.73,8.870546,13,3,1,1,1,0,1,1,0,1,0,0,0,0,0,16.93921,167.4564,1810.474782,3,4,3,4,2,3,4,3,1,0,0,1,0,0,1,1,0
5,57,38957.95,11.61185,10,1,0,0,1,0,1,0,1,1,1,0,1,1,0,46.22292,212.6695,4625.577762,4,5,4,3,3,4,3,4,0,1,0,0,0,1,0,0,0
2,54,36821.9,13.84738,15,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1.474087,200.1465,791.2910428,3,2,2,3,5,3,3,4,0,1,0,1,0,1,0,0,0
1,60,44988.59,10.19477,16,1,1,0,0,0,0,0,0,0,0,1,0,1,0,42.22682,139.9512,4113.33849,1,3,1,4,4,3,2,3,0,0,1,0,0,1,0,1,0
0,85,1563.64,10.18302,9,3,0,0,0,0,1,0,1,0,1,1,1,1,0,60.37982,215.1591,5910.719593,3,3,3,4,4,4,4,4,0,0,1,0,1,0,0,1,0
4,62,17765.33,7.951853,13,0,0,0,0,1,1,0,1,1,0,1,1,1,1,57.857,245.132,5497.902793,5,5,5,3,3,5,4,5,1,0,0,0,0,1,0,1,0
3,19,25446.01,8.414092289,10,0,1,0,1,1,1,0,0,0,0,0,1,1,0,3.418302206,207.609354,926.9394553,3,3,3,4,3,2,4,3,1,0,0,1,1,0,0,0,0
0,75,13830.68,13.62849,16,1,0,0,0,0,1,1,0,0,0,1,1,1,1,70.6626,220.1478,6284.162335,4,4,5,5,3,3,4,5,0,1,0,1,1,0,0,1,0
0,85,45028.35,9.122923,16,1,0,0,1,0,0,1,0,0,0,0,0,1,1,42.2544,159.9476,4070.475421,3,3,3,3,3,5,3,4,0,0,0,1,1,0,0,1,0
8,52,20069.27,7.070888,16,0,1,0,1,0,1,1,0,0,0,1,1,0,1,11.52687,149.9776,1498.93018,4,5,4,4,3,3,4,3,0,1,0,0,0,0,1,1,0
3,65,40195.57,11.82811,10,1,1,0,1,0,1,0,0,0,0,0,0,1,1,7.646165,114.9658,907.2332556,3,4,4,4,2,4,4,3,0,1,0,0,0,0,1,1,0
0,62,161251.0,10.05354,14,2,0,0,0,0,1,1,1,0,0,1,1,1,1,56.32645,235.1417,5640.808851,3,3,5,4,1,5,1,2,0,0,1,0,0,1,0,1,0
2,55,28411.98,7.918649,9,0,0,0,1,0,0,0,1,0,0,0,0,1,1,64.92702,149.9598,5677.907968,3,4,4,5,4,5,4,2,1,0,1,0,0,0,0,1,0
0,52,23374.41,6.088392,18,0,0,0,1,1,1,1,1,1,0,0,1,0,0,69.99569,194.9581,6161.278314,3,3,3,4,3,4,4,5,1,0,1,0,0,0,1,0,0
4,64,52638.57,7.121593,12,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1.60558,232.652,949.8530724,5,5,5,5,2,4,4,3,0,1,0,1,0,0,1,1,0
5,48,54794.23,2.747035,13,0,1,0,0,0,1,1,0,1,1,1,0,1,1,6.915354,227.4754,1137.782472,3,4,3,3,4,4,3,4,1,0,0,1,0,1,0,0,0
0,29,32952.41,9.749545,8,4,0,0,1,0,1,0,1,0,1,0,1,1,0,5.457127,202.65,1589.753327,4,3,3,3,4,3,2,3,0,0,0,1,1,0,0,1,0
5,65,24672.87,7.404922,18,0,0,0,0,0,1,0,0,1,0,0,1,0,0,59.33902,127.4586,5252.240805,4,4,3,3,3,3,2,4,0,1,0,0,0,0,1,0,0
0,47,20125.41,8.842692082,11,0,0,0,0,1,1,1,1,1,0,0,1,0,1,10.19243185,194.958118,1277.521575,3,3,3,6,2,5,5,5,1,0,0,1,0,0,0,0,0
2,67,5096.68,7.235107,9,1,0,1,0,0,1,0,1,1,1,1,1,1,0,54.76926,225.1786,5252.083564,4,4,3,4,4,2,2,3,0,1,1,0,0,0,0,1,0
1,89,22892.91,8.011535,13,1,0,0,1,1,1,1,0,0,0,0,1,1,0,66.31286,220.1149,6321.808564,2,3,4,4,3,3,3,4,0,0,1,0,0,0,1,1,0
1,72,44435.09,8.890347,18,2,1,0,0,0,1,1,0,0,0,0,0,1,1,67.14449,179.9476,5687.54248,4,3,6,3,2,3,4,5,1,0,0,1,0,1,0,0,0
0,76,36398.01,8.191336,12,2,0,0,0,0,1,0,0,0,0,1,0,0,1,70.50947,124.9643,5774.340454,3,3,3,2,4,5,4,3,1,0,0,0,1,0,0,1,0
9,54,63005.71,15.13468172,14,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1.112321784,277.63748,1053.415573,4,2,3,4,3,2,4,4,1,0,1,0,0,1,0,0,0
3,82,89484.89,12.74981,11,2,0,0,1,0,1,0,0,0,1,0,0,0,0,53.47075,92.5018,4445.615287,2,2,2,5,1,3,3,4,0,1,0,0,0,1,0,0,1
3,53,30550.42,8.124258176,18,1,0,0,0,0,1,1,1,1,0,0,1,1,0,10.77094687,245.128318,2072.564168,3,3,2,4,3,2,4,3,0,0,0,0,1,0,0,0,0
2,80,42659.99,8.461081572,10,0,0,1,1,0,1,0,0,1,0,0,0,0,0,14.57312339,134.950905,1329.158978,5,4,5,1,4,4,4,3,1,0,0,1,0,1,0,1,0
0,48,15189.38,9.340315,3,1,0,0,1,0,1,0,0,1,0,0,1,0,1,65.26684,159.9349,5686.820908,4,4,3,4,4,3,3,2,1,0,0,0,0,1,0,1,0
1,82,43447.28,5.443862,13,2,0,0,1,1,1,0,0,0,1,0,1,1,1,11.25684,220.1323,1386.235112,4,5,4,4,4,5,4,3,1,0,1,0,0,0,0,0,0
1,47,9806.64,9.346134,12,0,0,1,0,0,1,0,0,1,1,0,0,0,0,70.04547,127.4738,6450.493796,5,5,5,4,4,5,5,3,0,0,0,1,0,1,0,1,0
4,74,29602.2,12.79546,12,2,0,0,1,1,1,1,0,1,0,1,0,1,1,2.446064,194.9525,1066.183659,5,3,3,3,3,3,5,4,0,0,0,0,1,0,0,1,0
6,56,14960.01,15.67128,10,1,1,0,1,0,1,0,0,0,1,0,0,1,1,45.4868,159.965,4132.534649,3,5,5,3,6,3,3,5,1,0,1,0,0,0,1,0,0
6,74,48852.05,6.126329,9,1,4,0,1,1,1,0,0,1,1,0,1,0,1,39.93768,172.4579,3796.013665,3,4,3,2,4,2,3,3,1,0,0,0,1,0,0,1,0
10,39,4180.22,11.78679636,7,1,0,0,1,0,1,0,1,0,0,0,1,1,0,2.051069457,177.65076,1040.034575,3,2,3,3,5,4,3,4,0,1,0,1,0,0,1,0,0
0,19,59419.82,13.83841,15,0,1,1,0,0,1,1,1,0,0,0,1,1,0,2.608423,222.6326,1328.874126,5,4,4,5,4,4,3,1,0,0,1,0,0,1,0,0,0
0,52,22879.56,12.2544,7,0,0,0,1,1,1,0,0,1,0,0,0,1,0,4.283128,149.9378,1003.311614,4,5,4,3,4,5,4,3,0,0,1,0,0,0,0,0,1
4,70,34112.1,13.36027908,12,0,0,0,1,0,1,0,0,0,1,0,1,1,1,10.21634248,187.656013,1479.730181,4,2,3,4,4,3,4,4,0,1,1,0,0,0,0,1,0
2,29,57981.64,7.784294,17,0,0,0,0,0,1,0,1,1,0,0,1,1,0,50.3804,200.1465,4927.588244,2,1,3,2,5,2,2,3,0,1,1,0,0,0,0,1,0
4,60,30939.83,6.545932,14,2,1,0,1,0,1,0,0,1,0,1,0,0,1,66.56346,147.4601,5638.313929,4,5,4,4,4,5,5,3,1,0,0,0,0,1,0,0,0
1,25,40583.58,7.543264,9,1,0,1,0,0,1,0,0,1,1,1,1,1,0,65.02015,222.6609,6076.679824,4,3,5,3,3,5,3,3,0,1,0,1,0,0,1,0,0
0,35,15393.51,11.82966,15,3,1,0,0,1,1,0,1,1,0,0,0,1,0,59.8036,172.4555,5273.813487,4,4,4,4,3,5,5,4,1,0,1,0,0,1,0,0,0
3,79,65509.93,11.76569,10,0,1,0,0,1,1,1,1,0,0,1,0,1,0,50.66574,194.9744,4455.454555,4,3,3,5,2,4,5,4,1,0,0,0,0,0,0,0,0
0,71,29957.52,12.40857,16,1,0,1,0,1,1,0,1,1,1,0,0,0,1,69.83332,129.9915,6398.841901,3,3,3,4,2,4,3,4,0,0,0,0,0,1,0,1,0
5,84,19430.58,10.57996614,17,1,0,0,0,1,1,0,1,1,0,1,1,0,1,9.351000629,174.961766,1173.562649,4,4,4,4,1,5,4,4,1,0,0,1,0,0,1,0,0
2,21,11075.25,15.50087,18,1,0,0,1,0,1,1,0,1,0,0,1,1,1,10.77918,262.6106,1658.673224,3,3,3,2,4,2,2,3,1,0,0,0,0,0,0,0,0
3,29,45911.55,16.02284,12,1,0,0,1,1,1,0,0,0,0,0,1,0,1,54.62225,104.9629,4828.23036,2,3,2,5,4,3,4,4,0,1,0,0,0,0,0,0,0
2,27,13257.09,8.241226,15,1,0,0,1,0,1,1,0,0,1,1,0,0,1,65.66869,169.9928,5757.017238,3,2,3,5,2,4,5,5,1,0,0,0,1,0,0,1,0
1,30,23927.18,13.07212,10,0,2,1,0,0,1,1,1,1,1,0,0,1,1,61.96931,217.484,5655.54142,3,3,2,4,4,4,2,5,1,0,1,0,1,0,0,0,0
1,50,120286.2,9.083996,16,1,1,0,0,0,1,1,0,1,1,0,1,0,0,2.159586,184.9634,1110.767158,2,2,3,4,4,4,4,1,0,0,1,0,0,0,0,1,0
0,31,53116.06,8.183544,15,0,0,0,1,1,1,0,0,1,0,0,1,0,1,10.52249,159.9349,1256.923905,3,5,3,3,3,5,4,3,1,0,1,0,1,0,0,1,0
3,66,4846.55,4.146676,13,2,0,0,1,0,1,0,0,0,1,1,1,1,0,56.05929,200.1652,5175.601342,2,3,3,3,5,2,3,1,0,1,1,0,0,0,1,0,0
3,23,55723.74,9.415935,12,2,0,0,1,1,1,1,0,1,1,0,0,0,0,68.19713,159.9794,6511.252601,3,2,3,3,4,3,2,3,0,0,0,0,0,1,0,1,0
5,48,37922.51,8.441465412,13,1,0,0,1,1,1,0,0,1,0,1,1,1,0,5.541384803,242.61428,1212.756335,4,4,3,3,4,4,4,3,1,0,0,0,0,0,0,1,0
0,50,60781.41,14.55915,11,0,1,1,0,0,1,0,1,1,1,0,1,0,1,4.066843,154.9755,1192.457478,4,3,4,3,4,5,2,5,0,0,0,0,0,0,0,0,0
7,74,14744.58,14.67896,13,1,0,0,0,1,0,0,0,1,0,1,1,0,1,64.11549,152.4441,6093.493249,3,4,4,3,4,3,3,2,0,0,0,0,0,1,0,0,0
0,27,70424.63,6.941126,12,0,0,0,1,1,1,0,0,0,0,1,1,1,1,9.658761,187.6422,1324.009256,3,3,3,3,4,4,2,3,0,1,0,0,0,0,0,0,0
5,31,10046.87,9.489342,7,1,1,0,1,0,1,1,1,0,0,1,0,1,1,3.713732,194.9744,827.2524803,5,3,4,2,4,3,3,5,1,0,0,0,0,0,0,0,0
2,61,70236.87,12.8524,11,0,0,0,1,0,1,1,1,0,0,1,1,1,0,66.08159,235.1417,6457.917933,4,4,4,4,3,3,3,3,0,0,0,0,0,0,1,0,0
0,73,44282.56,8.803547,9,0,0,0,0,0,1,1,1,1,1,1,1,0,1,59.1268,219.9902,5338.376401,3,4,4,3,4,2,4,3,1,0,0,0,0,0,0,1,0
2,28,21391.97,10.66234,10,0,1,0,0,0,1,1,0,1,1,1,0,1,0,8.492902,207.4754,1653.756383,3,4,3,3,3,4,5,5,0,0,1,0,0,0,1,0,0
2,74,66489.98,10.70006,11,4,0,0,1,1,1,1,0,0,1,0,1,0,0,61.53436,182.4676,5373.367053,3,1,2,4,4,3,2,3,1,0,0,0,0,1,0,0,0
1,48,34590.21,11.65151,13,0,0,0,0,0,1,0,0,0,1,0,0,1,1,17.77264,139.965,2229.782748,2,4,2,5,4,4,3,2,0,0,0,1,0,1,0,1,0
2,83,125288.6,11.55733,12,1,0,1,1,0,1,0,0,0,1,1,0,1,1,2.026825,172.4742,364.1796625,4,3,4,5,2,4,5,5,1,0,0,0,0,0,0,0,0
0,66,60897.92,8.827647599,13,2,0,0,1,0,1,1,1,0,1,1,0,0,1,1.939549257,152.510442,752.1641496,6,5,6,3,5,5,5,4,0,0,0,1,1,0,0,0,0
2,19,73661.69,10.27807,8,2,0,0,1,1,1,0,0,0,1,1,1,1,1,2.555762,200.1652,914.9491958,3,2,2,4,3,2,3,3,0,1,0,0,0,1,0,0,0
1,45,20114.83,11.22071,12,2,1,0,1,0,1,1,0,1,0,0,1,0,1,58.52385,192.4404,5246.886102,3,4,3,4,5,4,4,3,1,0,1,0,1,0,0,1,0
2,47,35476.64,7.915823,10,2,0,0,1,0,1,0,0,0,1,1,1,0,0,68.00557,162.4713,5924.499555,3,3,4,2,4,3,4,5,1,0,1,0,0,0,0,0,0
5,67,48112.75,13.10202,11,2,0,0,1,1,1,0,0,0,1,0,0,0,0,7.978289,92.5018,832.638565,4,4,5,4,3,4,4,3,0,1,0,0,0,0,0,0,0
3,69,95360.44,14.90809,17,0,0,1,0,1,1,0,0,0,1,0,1,1,0,63.79124,220.1323,5842.03594,4,3,3,4,2,5,5,6,1,0,0,1,0,0,1,1,0
6,56,8483.28,10.17608,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,60.77384,147.4738,5401.717861,3,3,3,4,3,5,4,4,1,0,0,0,1,0,0,1,0
3,40,21334.55,8.568261,16,1,0,0,0,0,1,1,1,0,0,1,0,1,1,8.473966,162.4982,1208.504726,4,4,5,3,7,4,2,4,0,1,0,0,0,1,0,1,0
1,80,30844.7,6.324142,6,1,1,0,0,0,1,1,0,0,0,1,0,1,0,66.9628,192.4567,5733.035422,2,3,3,3,4,2,3,3,1,0,0,0,1,0,0,1,0
4,33,13633.24,12.32894,13,1,1,1,1,1,1,1,0,0,0,1,0,0,1,67.92751,137.4698,6230.059428,4,4,6,2,6,3,2,4,0,0,0,1,1,0,0,0,0
4,51,117089.4,13.87286,8,1,0,1,0,0,1,1,1,1,0,0,1,1,0,66.25635,245.1283,6703.314017,2,3,3,2,6,1,2,2,0,0,0,0,0,1,0,1,0
0,66,78272.96,9.424686492,10,0,0,0,1,1,0,1,1,1,1,1,1,0,0,5.988505209,187.513939,1007.289786,3,3,3,4,4,3,4,3,0,1,0,0,0,0,0,1,0
1,22,11232.67,9.281101985,14,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.084118551,114.972827,364.1402725,4,3,3,4,5,5,3,3,1,0,0,1,0,1,0,0,0
4,38,62731.56,10.75982,13,0,0,1,1,0,1,0,0,1,0,0,1,1,0,40.41527,230.1051,4067.92605,4,5,5,3,5,4,4,4,1,0,0,0,0,0,0,1,0
2,62,21987.29,12.33937,14,3,1,0,0,0,1,0,0,1,0,0,1,0,0,7.495281,127.4586,968.8124201,4,5,4,3,3,4,4,4,0,1,0,0,0,1,0,1,0
1,18,31397.21,10.94596,8,1,0,0,0,1,0,0,0,0,1,1,1,0,1,51.98679,162.4713,4723.305276,5,4,4,3,2,4,3,3,1,0,0,1,1,0,0,1,0
6,66,21122.58,14.63487,13,2,0,1,0,0,1,1,0,1,0,0,0,1,0,56.46995,182.4433,5493.9737,4,5,3,4,4,4,3,4,0,0,1,0,0,0,0,0,0
1,52,7321.37,8.805561,9,1,0,0,0,1,1,1,1,0,0,0,1,1,1,12.09638,222.6326,2028.886621,2,3,2,4,3,2,4,3,0,0,1,0,1,0,0,0,0
1,57,43317.31,7.07799,15,0,0,0,1,0,1,1,0,1,1,1,1,1,1,70.20568,255.1665,6468.605224,4,5,3,4,2,5,5,2,0,1,0,0,1,0,0,0,0
7,46,43134.57,17.13207,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.07503,92.45514,1545.148232,5,5,4,4,3,6,4,4,0,0,0,0,0,0,1,0,0
4,50,149952.7,6.771885,7,1,0,0,1,0,1,0,0,0,0,1,1,1,1,67.85943,187.6422,6140.576122,2,2,2,4,3,3,3,5,0,1,0,0,1,0,0,0,0
1,75,93343.17,11.52428,11,1,1,1,0,1,1,1,0,0,0,0,1,0,0,7.495947,169.9447,826.366889,3,3,1,4,2,3,3,2,1,0,0,0,0,0,1,0,0
1,24,21966.39,18.25245,12,0,2,0,0,1,1,1,0,0,1,1,0,0,0,1.649887,137.5165,490.5057336,3,2,3,3,5,3,4,2,0,1,0,1,1,0,0,1,0
0,19,34970.28,7.131124,13,2,0,0,1,0,1,1,1,0,0,0,0,1,1,3.155929,162.4653,1076.138741,4,3,4,4,3,4,3,5,0,0,1,0,1,0,0,0,0
4,27,10046.34,4.796609,10,0,0,0,0,0,1,1,1,1,0,1,1,1,1,38.07335,245.1612,4016.522653,3,3,4,2,5,4,4,3,0,1,1,0,1,0,0,0,0
3,19,46256.01,7.65807,14,0,1,0,0,1,1,0,1,1,0,0,0,0,1,2.63695,137.4686,657.1195012,3,2,3,4,4,4,4,3,1,0,0,1,0,0,1,1,0
0,65,27535.44,9.233939,7,1,0,0,0,1,1,1,0,0,1,0,1,1,1,67.90183,252.6378,6171.559833,4,4,3,5,3,4,3,4,1,0,0,0,0,0,0,1,0
4,73,71134.21,9.067273,18,0,0,1,0,0,1,0,0,0,1,0,0,0,0,71.89152,124.9781,6101.379973,3,3,2,4,4,4,3,3,1,0,0,0,1,0,0,1,0
0,54,37928.26,6.726035,13,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1.442102,222.6792,837.2614393,3,3,2,3,3,4,3,3,0,1,1,0,1,0,0,1,0
0,39,48646.01,2.853094,14,0,0,0,1,0,1,1,0,1,0,1,0,1,1,68.74835,214.9525,6076.969235,4,4,4,4,3,4,4,5,1,0,0,0,1,0,0,1,0
1,69,27714.04,5.960651,10,0,0,1,0,0,1,0,1,0,1,0,1,0,1,66.39293,132.4798,6173.823033,2,2,2,3,5,3,4,3,0,0,0,1,0,0,1,0,0
0,86,69014.19,10.58554141,15,0,0,0,0,0,1,1,0,0,0,0,1,1,1,7.195810535,220.114868,1409.882802,5,5,5,2,5,3,4,3,0,0,0,1,0,0,1,0,0
1,49,99120.55,9.959672,13,1,0,0,1,0,1,1,1,1,0,0,1,1,1,5.315954,232.652,1163.644754,4,4,5,4,3,4,3,4,0,1,0,0,0,0,0,0,0
0,42,42104.6,9.271510114,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9.339307484,144.960655,941.291001,4,4,5,5,1,6,6,5,1,0,0,1,0,0,0,1,0
